Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed),Low Voltage
17-12-2021,17:30,17:45,0,83812.5,0,0,0,27343.75,0,88187.5,422520,50.03,1,-0.95,No
17-12-2021,17:45,18:00,0,86500,0,0,0,26156.25,0,90375,422020,50.04,1,-0.957,No
17-12-2021,18:00,18:15,0,85843.75,0,0,0,25812.5,0,89656.25,422020,50,1,-0.957,No
17-12-2021,18:15,18:30,0,88500,0,0,0,24375,0,91781.25,421440,50,1,-0.964,No
17-12-2021,18:30,18:45,0,88875,0,0,0,24875,0,92281.25,421900,50.04,1,-0.963,No
17-12-2021,18:45,19:00,0,87843.75,0,0,0,25656.25,0,91531.25,422580,50.02,1,-0.96,No
17-12-2021,19:00,19:15,0,88406.25,0,0,0,25812.5,0,92093.75,422860,50,1,-0.96,No
17-12-2021,19:15,19:30,0,92468.75,0,0,0,24843.75,0,95750,423260,49.93,1,-0.966,No
17-12-2021,19:30,19:45,0,93437.5,0,0,0,25312.5,0,96781.25,423560,50.01,1,-0.965,No
17-12-2021,19:45,20:00,0,94687.5,0,0,0,25218.75,0,98031.25,423600,50.06,1,-0.966,No
17-12-2021,20:00,20:15,0,94000,0,0,0,25625,0,97406.25,423900,50.07,1,-0.965,No
17-12-2021,20:15,20:30,0,92125,0,0,0,24843.75,0,95437.5,423660,49.99,1,-0.965,No
17-12-2021,20:30,20:45,0,89000,0,0,0,25093.75,0,92468.75,423940,49.97,1,-0.962,No
17-12-2021,20:45,21:00,0,87218.75,0,0,0,26312.5,0,91062.5,424620,50.01,1,-0.958,No
17-12-2021,21:00,21:15,0,85218.75,0,0,0,27093.75,0,89468.75,425100,50.01,1,-0.952,No
17-12-2021,21:15,21:30,0,83812.5,0,0,0,27468.75,0,88187.5,425340,50,1,-0.95,No
17-12-2021,21:30,21:45,0,84187.5,0,0,0,27625,0,88593.75,426080,50.02,1,-0.95,No
17-12-2021,21:45,22:00,0,82250,0,0,0,28218.75,0,86968.75,426560,50.04,1,-0.946,No
17-12-2021,22:00,22:15,0,84187.5,0,0,0,27812.5,0,88656.25,426620,50.03,1,-0.95,No
17-12-2021,22:15,22:30,0,84593.75,0,0,0,27031.25,0,88843.75,426300,50,1,-0.952,No
17-12-2021,22:30,22:45,0,84281.25,0,0,0,26500,0,88343.75,426120,50.04,1,-0.954,No
17-12-2021,22:45,23:00,0,82531.25,0,0,0,26875,0,86781.25,426240,50.02,1,-0.951,No
17-12-2021,23:00,23:15,0,81812.5,0,0,0,27000,0,86156.25,426120,50.02,1,-0.95,No
17-12-2021,23:15,23:30,0,82437.5,0,0,0,27437.5,0,86875,426100,50.03,1,-0.949,No
17-12-2021,23:30,23:45,0,80906.25,0,0,0,27625,0,85500,425960,50.01,1,-0.946,No
17-12-2021,23:45,00:00,0,73593.75,0,0,0,28968.75,0,79093.75,426140,49.99,1,-0.93,No
18-12-2021,00:00,00:15,0,69406.25,0,0,0,29843.75,0,75562.5,426460,50,1,-0.919,No
18-12-2021,00:15,00:30,0,68937.5,0,0,0,29656.25,0,75062.5,426480,50.01,1,-0.918,No
18-12-2021,00:30,00:45,0,68343.75,0,0,0,29625,0,74500,426520,49.98,1,-0.917,No
18-12-2021,00:45,01:00,0,67468.75,0,0,0,29625,0,73687.5,426460,49.96,1,-0.916,No
18-12-2021,01:00,01:15,0,67093.75,0,0,0,29718.75,0,73343.75,426420,49.99,1,-0.915,No
18-12-2021,01:15,01:30,0,67531.25,0,0,0,29593.75,0,73750,426260,50.01,1,-0.916,No
18-12-2021,01:30,01:45,0,68718.75,0,0,0,29437.5,0,74750,426140,49.98,1,-0.919,No
18-12-2021,01:45,02:00,0,68843.75,0,0,0,29687.5,0,75000,426340,50.03,1,-0.918,No
18-12-2021,02:00,02:15,0,68000,0,0,0,30156.25,0,74375,426620,50.06,1,-0.914,No
18-12-2021,02:15,02:30,0,67750,0,0,0,30375,0,74250,426740,50.06,1,-0.912,No
18-12-2021,02:30,02:45,0,68375,0,0,0,30375,0,74812.5,426700,50.07,1,-0.914,No
18-12-2021,02:45,03:00,0,68312.5,0,0,0,30625,0,74843.75,426840,50.08,1,-0.913,No
18-12-2021,03:00,03:15,0,68781.25,0,0,0,30406.25,0,75250,426740,50.06,1,-0.914,No
18-12-2021,03:15,03:30,0,69031.25,0,0,0,30156.25,0,75281.25,426640,50.06,1,-0.917,No
18-12-2021,03:30,03:45,0,69500,0,0,0,30125,0,75750,426560,50.05,1,-0.917,No
18-12-2021,03:45,04:00,0,70312.5,0,0,0,29843.75,0,76406.25,426440,50.05,1,-0.92,No
18-12-2021,04:00,04:15,0,71125,0,0,0,29718.75,0,77093.75,426320,50.04,1,-0.923,No
18-12-2021,04:15,04:30,0,73281.25,0,0,0,29031.25,0,78812.5,426020,50.07,1,-0.93,No
18-12-2021,04:30,04:45,0,75156.25,0,0,0,28312.5,0,80312.5,425600,50.08,1,-0.936,No
18-12-2021,04:45,05:00,0,77031.25,0,0,0,27312.5,0,81750,425040,50.04,1,-0.942,No
18-12-2021,05:00,05:15,0,78875,0,0,0,27125,0,83406.25,424840,50.06,1,-0.946,No
18-12-2021,05:15,05:30,0,82531.25,0,0,0,25468.75,0,86343.75,423860,50.01,1,-0.956,No
18-12-2021,05:30,05:45,0,85125,0,0,0,24437.5,0,88593.75,423180,50.03,1,-0.961,No
18-12-2021,05:45,06:00,0,88281.25,0,0,0,23093.75,0,91250,422500,50.04,1,-0.967,No
18-12-2021,06:00,06:15,0,91625,0,0,0,22312.5,0,94312.5,422160,50.07,1,-0.972,No
18-12-2021,06:15,06:30,0,92437.5,0,0,0,21218.75,0,94843.75,421800,50.03,1,-0.975,No
18-12-2021,06:30,06:45,0,91843.75,0,0,0,20468.75,0,94093.75,421540,49.96,1,-0.976,No
18-12-2021,06:45,07:00,0,92906.25,0,0,0,19218.75,0,94875,420800,49.96,1,-0.979,No
18-12-2021,07:00,07:15,0,94468.75,0,0,0,17968.75,0,96156.25,420080,49.98,1,-0.982,No
18-12-2021,07:15,07:30,0,95312.5,0,0,0,16312.5,0,96687.5,419100,49.96,1,-0.986,No
18-12-2021,07:30,07:45,0,95062.5,0,0,0,16750,0,96531.25,419100,49.94,1,-0.985,No
18-12-2021,07:45,08:00,0,92906.25,0,0,0,17906.25,0,94625,419480,49.91,1,-0.982,No
18-12-2021,08:00,08:15,0,91218.75,0,0,0,18687.5,0,93125,419780,49.99,1,-0.98,No
18-12-2021,08:15,08:30,0,88343.75,0,0,0,19312.5,0,90437.5,420200,50.01,1,-0.977,No
18-12-2021,08:30,08:45,0,86187.5,0,0,0,19562.5,0,88375,420360,50.01,1,-0.975,No
18-12-2021,08:45,09:00,0,85562.5,0,0,0,19468.75,0,87750,420260,50.02,1,-0.975,No
18-12-2021,09:00,09:15,0,84187.5,0,0,0,19500,0,86437.5,420040,49.99,1,-0.974,No
18-12-2021,09:15,09:30,0,83468.75,0,0,0,19531.25,0,85687.5,420020,50,1,-0.974,No
18-12-2021,09:30,09:45,0,83375,0,0,0,18531.25,0,85406.25,419480,49.98,1,-0.976,No
18-12-2021,09:45,10:00,0,83781.25,0,0,0,18312.5,0,85781.25,419260,50.01,1,-0.977,No
18-12-2021,10:00,10:15,0,82781.25,0,0,0,18312.5,0,84781.25,419140,50.01,1,-0.976,No
18-12-2021,10:15,10:30,0,79843.75,0,0,0,19500,0,82187.5,419080,50.01,1,-0.971,No
18-12-2021,10:30,10:45,0,80500,0,0,0,19937.5,0,82937.5,419060,50.02,1,-0.971,No
18-12-2021,10:45,11:00,0,84843.75,0,0,0,19062.5,0,86968.75,418640,50,1,-0.976,No
18-12-2021,11:00,11:15,0,84593.75,0,0,0,19281.25,0,86750,418840,50.02,1,-0.975,No
18-12-2021,11:15,11:30,0,83718.75,0,0,0,19500,0,85968.75,419100,49.98,1,-0.974,No
18-12-2021,11:30,11:45,0,83437.5,0,0,0,19656.25,0,85750,419280,50.01,1,-0.973,No
18-12-2021,11:45,12:00,0,83718.75,0,0,0,20406.25,0,86156.25,419760,50.02,1,-0.972,No
18-12-2021,12:00,12:15,0,82000,0,0,0,21812.5,0,84875,420540,49.99,1,-0.966,No
18-12-2021,12:15,12:30,0,78218.75,0,0,0,22375,0,81343.75,420580,49.99,1,-0.962,No
18-12-2021,12:30,12:45,0,76687.5,0,0,0,23000,0,80062.5,420860,50,1,-0.958,No
18-12-2021,12:45,13:00,0,75343.75,0,0,0,24031.25,0,79062.5,421320,50,1,-0.953,No
18-12-2021,13:00,13:15,0,74062.5,0,0,0,26500,0,78687.5,422680,50.05,1,-0.941,No
18-12-2021,13:15,13:30,0,72656.25,0,0,0,26625,0,77375,422800,50.02,1,-0.939,No
18-12-2021,13:30,13:45,0,73656.25,0,0,0,26125,0,78156.25,422480,50.02,1,-0.942,No
18-12-2021,13:45,14:00,0,76062.5,0,0,0,25156.25,0,80093.75,422180,50.02,1,-0.95,No
18-12-2021,14:00,14:15,0,77281.25,0,0,0,25062.5,0,81250,422240,49.99,1,-0.951,No
18-12-2021,14:15,14:30,0,78531.25,0,0,0,23562.5,0,82031.25,421440,49.95,1,-0.957,No
18-12-2021,14:30,14:45,0,82718.75,0,0,0,22593.75,0,85718.75,420880,50.04,1,-0.965,No
18-12-2021,14:45,15:00,0,83687.5,0,0,0,22343.75,0,86625,420580,49.99,1,-0.966,No
18-12-2021,15:00,15:15,0,85531.25,0,0,0,22437.5,0,88437.5,420580,50.01,1,-0.967,No
18-12-2021,15:15,15:30,0,88000,0,0,0,21093.75,0,90500,419580,49.98,1,-0.972,No
18-12-2021,15:30,15:45,0,90750,0,0,0,19906.25,0,92906.25,418800,49.99,1,-0.977,No
18-12-2021,15:45,16:00,0,93062.5,0,0,0,19125,0,95000,418420,50,1,-0.98,No
18-12-2021,16:00,16:15,0,93750,0,0,0,19750,0,95812.5,418980,50.08,1,-0.978,No
18-12-2021,16:15,16:30,0,95875,0,0,0,18312.5,0,97625,418220,50.05,1,-0.982,No
18-12-2021,16:30,16:45,0,97968.75,0,0,0,17125,0,99437.5,417300,49.99,1,-0.985,No
18-12-2021,16:45,17:00,0,95937.5,0,0,0,19125,0,97843.75,418100,49.99,1,-0.981,No
18-12-2021,17:00,17:15,0,88531.25,0,0,0,24031.25,0,91750,420440,50.02,1,-0.965,No
18-12-2021,17:15,17:30,0,85187.5,0,0,0,25906.25,0,89031.25,421500,50,1,-0.957,No
18-12-2021,17:30,17:45,0,81656.25,0,0,0,26781.25,0,85937.5,421980,49.99,1,-0.95,No
18-12-2021,17:45,18:00,0,83343.75,0,0,0,25437.5,0,87156.25,421740,49.99,1,-0.956,No
18-12-2021,18:00,18:15,0,83593.75,0,0,0,25781.25,0,87500,422160,50.01,1,-0.955,No
18-12-2021,18:15,18:30,0,84562.5,0,0,0,24843.75,0,88125,421720,50.01,1,-0.96,No
18-12-2021,18:30,18:45,0,87125,0,0,0,24000,0,90343.75,421380,50.01,1,-0.964,No
18-12-2021,18:45,19:00,0,87781.25,0,0,0,24500,0,91156.25,421760,50.04,1,-0.963,No
18-12-2021,19:00,19:15,0,87468.75,0,0,0,25218.75,0,91062.5,422360,50.03,1,-0.961,No
18-12-2021,19:15,19:30,0,87375,0,0,0,25812.5,0,91062.5,422420,50.01,1,-0.96,No
18-12-2021,19:30,19:45,0,86968.75,0,0,0,26125,0,90843.75,422600,50.03,1,-0.957,No
18-12-2021,19:45,20:00,0,85343.75,0,0,0,27312.5,0,89593.75,423320,50.04,1,-0.953,No
18-12-2021,20:00,20:15,0,83750,0,0,0,27906.25,0,88312.5,424940,50.04,1,-0.948,No
18-12-2021,20:15,20:30,0,81656.25,0,0,0,27375,0,86093.75,425680,50.04,1,-0.948,No
18-12-2021,20:30,20:45,0,77750,0,0,0,28437.5,0,82812.5,426220,50.02,1,-0.939,No
18-12-2021,20:45,21:00,0,75718.75,0,0,0,29625,0,81281.25,426240,50.03,1,-0.932,No
18-12-2021,21:00,21:15,0,74250,0,0,0,29718.75,0,80000,426160,50,1,-0.928,No
18-12-2021,21:15,21:30,0,72531.25,0,0,0,30093.75,0,78500,426520,50.03,1,-0.924,No
18-12-2021,21:30,21:45,0,71281.25,0,0,0,30281.25,0,77468.75,426660,50.02,1,-0.92,No
18-12-2021,21:45,22:00,0,69781.25,0,0,0,30281.25,0,76093.75,426800,50.05,1,-0.917,No
18-12-2021,22:00,22:15,0,63312.5,0,0,0,30781.25,0,70375,427820,50.02,1,-0.9,No
18-12-2021,22:15,22:30,0,63125,0,0,0,29937.5,0,69906.25,428620,50.01,1,-0.903,No
18-12-2021,22:30,22:45,0,64687.5,0,0,0,30281.25,0,71437.5,427180,50.02,1,-0.906,No
18-12-2021,22:45,23:00,0,62750,0,0,0,30906.25,0,69937.5,427440,50.01,1,-0.897,No
18-12-2021,23:00,23:15,0,62875,0,0,0,30718.75,0,69968.75,427260,49.96,1,-0.899,No
18-12-2021,23:15,23:30,0,61687.5,0,0,0,31125,0,69093.75,427600,50.02,1,-0.893,No
18-12-2021,23:30,23:45,0,60312.5,0,0,0,31312.5,0,67968.75,427800,50.03,1,-0.887,No
18-12-2021,23:45,00:00,0,59343.75,0,0,0,31531.25,0,67218.75,428040,50.04,1,-0.883,No
19-12-2021,00:00,00:15,0,62906.25,0,0,0,31312.5,0,70250,427280,50.02,1,-0.895,No
19-12-2021,00:15,00:30,0,63343.75,0,0,0,31687.5,0,70781.25,427200,50.04,1,-0.895,No
19-12-2021,00:30,00:45,0,62250,0,0,0,31593.75,0,69843.75,427260,50.05,1,-0.891,No
19-12-2021,00:45,01:00,0,61781.25,0,0,0,31531.25,0,69343.75,427200,50.05,1,-0.891,No
19-12-2021,01:00,01:15,0,58968.75,0,0,0,31875,0,67062.5,427420,50.08,1,-0.879,No
19-12-2021,01:15,01:30,0,59187.5,0,0,0,31687.5,0,67125,427280,50.07,1,-0.882,No
19-12-2021,01:30,01:45,0,59187.5,0,0,0,31656.25,0,67125,427280,50.06,1,-0.882,No
19-12-2021,01:45,02:00,0,58562.5,0,0,0,31968.75,0,66718.75,427520,50.08,1,-0.878,No
19-12-2021,02:00,02:15,0,57656.25,0,0,0,32156.25,0,66031.25,427680,50.09,1,-0.873,No
19-12-2021,02:15,02:30,0,57093.75,0,0,0,32093.75,0,65468.75,427640,50.07,1,-0.872,No
19-12-2021,02:30,02:45,0,57250,0,0,0,32062.5,0,65625,427720,50.09,1,-0.872,No
19-12-2021,02:45,03:00,0,57562.5,0,0,0,32468.75,0,66093.75,428020,50.18,1,-0.871,No
19-12-2021,03:00,03:15,0,56937.5,0,0,0,32812.5,0,65718.75,428280,50.2,1,-0.866,No
19-12-2021,03:15,03:30,0,57625,0,0,0,32250,0,66031.25,427980,50.12,1,-0.873,No
19-12-2021,03:30,03:45,0,57531.25,0,0,0,32250,0,65968.75,428000,50.12,1,-0.872,No
19-12-2021,03:45,04:00,0,58125,0,0,0,32062.5,0,66375,427940,50.12,1,-0.876,No
19-12-2021,04:00,04:15,0,59218.75,0,0,0,31687.5,0,67156.25,427780,50.09,1,-0.882,No
19-12-2021,04:15,04:30,0,60593.75,0,0,0,31218.75,0,68156.25,427460,50.06,1,-0.889,No
19-12-2021,04:30,04:45,0,62656.25,0,0,0,30531.25,0,69718.75,427120,50.05,1,-0.899,No
19-12-2021,04:45,05:00,0,63593.75,0,0,0,30437.5,0,70500,426940,50.07,1,-0.902,No
19-12-2021,05:00,05:15,0,66750,0,0,0,29937.5,0,73156.25,426200,50.03,1,-0.912,No
19-12-2021,05:15,05:30,0,70593.75,0,0,0,28718.75,0,76218.75,425220,49.98,1,-0.926,No
19-12-2021,05:30,05:45,0,73968.75,0,0,0,27937.5,0,79093.75,424660,50,1,-0.935,No
19-12-2021,05:45,06:00,0,77625,0,0,0,27250,0,82250,424320,50.04,1,-0.944,No
19-12-2021,06:00,06:15,0,81312.5,0,0,0,26812.5,0,85625,423980,50.08,1,-0.95,No
19-12-2021,06:15,06:30,0,85062.5,0,0,0,24687.5,0,88562.5,422800,50.05,1,-0.96,No
19-12-2021,06:30,06:45,0,87375,0,0,0,23093.75,0,90406.25,421800,50.03,1,-0.966,No
19-12-2021,06:45,07:00,0,87093.75,0,0,0,22062.5,0,89843.75,421180,49.99,1,-0.969,No
19-12-2021,07:00,07:15,0,87031.25,0,0,0,21718.75,0,89687.5,420760,49.98,1,-0.97,No
19-12-2021,07:15,07:30,0,86531.25,0,0,0,20968.75,0,89062.5,420120,49.93,1,-0.972,No
19-12-2021,07:30,07:45,0,87843.75,0,0,0,21343.75,0,90375,419940,49.95,1,-0.972,No
19-12-2021,07:45,08:00,0,87000,0,0,0,22218.75,0,89812.5,419640,49.9,1,-0.969,No
19-12-2021,08:00,08:15,0,83843.75,0,0,0,23593.75,0,87093.75,421140,49.98,1,-0.963,No
19-12-2021,08:15,08:30,0,82000,0,0,0,22843.75,0,85125,421280,50.01,1,-0.963,No
19-12-2021,08:30,08:45,0,80281.25,0,0,0,22531.25,0,83375,421140,49.98,1,-0.963,No
19-12-2021,08:45,09:00,0,77875,0,0,0,22625,0,81093.75,421280,50.01,1,-0.96,No
19-12-2021,09:00,09:15,0,76406.25,0,0,0,22281.25,0,79593.75,421100,50,1,-0.96,No
19-12-2021,09:15,09:30,0,75250,0,0,0,21750,0,78343.75,420780,49.99,1,-0.961,No
19-12-2021,09:30,09:45,0,75687.5,0,0,0,20000,0,78281.25,420040,49.99,1,-0.967,No
19-12-2021,09:45,10:00,0,75281.25,0,0,0,19843.75,0,77875,419940,49.98,1,-0.967,No
19-12-2021,10:00,10:15,0,75343.75,0,0,0,21531.25,0,78343.75,420440,50.01,1,-0.962,No
19-12-2021,10:15,10:30,0,72968.75,0,0,0,21687.5,0,76125,419920,50,1,-0.959,No
19-12-2021,10:30,10:45,0,70843.75,0,0,0,22343.75,0,74281.25,419780,49.99,1,-0.954,No
19-12-2021,10:45,11:00,0,79156.25,0,0,0,20812.5,0,81843.75,419300,49.99,1,-0.967,No
19-12-2021,11:00,11:15,0,83843.75,0,0,0,20375,0,86312.5,418900,50,1,-0.971,No
19-12-2021,11:15,11:30,0,88343.75,0,0,0,19812.5,0,90531.25,418820,49.99,1,-0.976,No
19-12-2021,11:30,11:45,0,89218.75,0,0,0,19937.5,0,91437.5,419340,49.98,1,-0.976,No
19-12-2021,11:45,12:00,0,87687.5,0,0,0,20812.5,0,90093.75,419700,49.92,1,-0.973,No
19-12-2021,12:00,12:15,0,86593.75,0,0,0,22031.25,0,89375,420340,49.97,1,-0.969,No
19-12-2021,12:15,12:30,0,85718.75,0,0,0,22187.5,0,88562.5,420400,49.98,1,-0.968,No
19-12-2021,12:30,12:45,0,84125,0,0,0,23281.25,0,87250,420940,49.99,1,-0.964,No
19-12-2021,12:45,13:00,0,83906.25,0,0,0,24125,0,87312.5,421460,50.01,1,-0.961,No
19-12-2021,13:00,13:15,0,84562.5,0,0,0,25250,0,88250,422100,50.06,1,-0.958,No
19-12-2021,13:15,13:30,0,84906.25,0,0,0,24937.5,0,88468.75,422000,49.98,1,-0.96,No
19-12-2021,13:30,13:45,0,85781.25,0,0,0,24593.75,0,89250,421920,49.99,1,-0.961,No
19-12-2021,13:45,14:00,0,85000,0,0,0,24687.5,0,88531.25,422100,50.02,1,-0.96,No
19-12-2021,14:00,14:15,0,86562.5,0,0,0,24531.25,0,90000,422120,50.06,1,-0.962,No
19-12-2021,14:15,14:30,0,89437.5,0,0,0,23312.5,0,92406.25,421440,50.04,1,-0.968,No
19-12-2021,14:30,14:45,0,91125,0,0,0,22375,0,93843.75,420940,50.02,1,-0.971,No
19-12-2021,14:45,15:00,0,93718.75,0,0,0,21687.5,0,96187.5,420520,50.02,1,-0.974,No
19-12-2021,15:00,15:15,0,93343.75,0,0,0,22531.25,0,96031.25,421000,50.01,1,-0.972,No
19-12-2021,15:15,15:30,0,96437.5,0,0,0,21000,0,98687.5,419900,49.98,1,-0.977,No
19-12-2021,15:30,15:45,0,97750,0,0,0,20031.25,0,99781.25,419520,50,1,-0.98,No
19-12-2021,15:45,16:00,0,94187.5,0,0,0,20375,0,96375,419620,49.98,1,-0.977,No
19-12-2021,16:00,16:15,0,91406.25,0,0,0,22281.25,0,94093.75,420340,50.03,1,-0.971,No
19-12-2021,16:15,16:30,0,91812.5,0,0,0,22500,0,94531.25,420100,50,1,-0.971,No
19-12-2021,16:30,16:45,0,92031.25,0,0,0,23031.25,0,94843.75,420260,50,1,-0.97,No
19-12-2021,16:45,17:00,0,90468.75,0,0,0,23968.75,0,93593.75,420580,49.98,1,-0.967,No
19-12-2021,17:00,17:15,0,89718.75,0,0,0,25156.25,0,93218.75,421360,50.03,1,-0.962,No
19-12-2021,17:15,17:30,0,89562.5,0,0,0,25250,0,93031.25,421420,50.01,1,-0.963,No
19-12-2021,17:30,17:45,0,88250,0,0,0,26062.5,0,92031.25,421780,50,1,-0.959,No
19-12-2021,17:45,18:00,0,88562.5,0,0,0,26156.25,0,92312.5,421960,50.02,1,-0.959,No
19-12-2021,18:00,18:15,0,88437.5,0,0,0,25718.75,0,92125,422020,50.04,1,-0.96,No
19-12-2021,18:15,18:30,0,90406.25,0,0,0,24250,0,93593.75,421600,50.03,1,-0.966,No
19-12-2021,18:30,18:45,0,92968.75,0,0,0,24093.75,0,96062.5,421880,50.11,1,-0.968,No
19-12-2021,18:45,19:00,0,93593.75,0,0,0,23812.5,0,96562.5,421860,50.06,1,-0.969,No
19-12-2021,19:00,19:15,0,91093.75,0,0,0,25843.75,0,94687.5,422660,50.04,1,-0.962,No
19-12-2021,19:15,19:30,0,89125,0,0,0,26968.75,0,93125,422960,50.01,1,-0.957,No
19-12-2021,19:30,19:45,0,85656.25,0,0,0,27531.25,0,89968.75,423480,50.01,1,-0.952,No
19-12-2021,19:45,20:00,0,82093.75,0,0,0,28187.5,0,86812.5,423980,50.01,1,-0.946,No
19-12-2021,20:00,20:15,0,79500,0,0,0,29156.25,0,84687.5,424720,50,1,-0.939,No
19-12-2021,20:15,20:30,0,77656.25,0,0,0,29625,0,83093.75,425080,50.01,1,-0.935,No
19-12-2021,20:30,20:45,0,75968.75,0,0,0,29468.75,0,81468.75,425020,50.01,1,-0.932,No
19-12-2021,20:45,21:00,0,72687.5,0,0,0,30093.75,0,78687.5,425460,50.02,1,-0.924,No
19-12-2021,21:00,21:15,0,71906.25,0,0,0,30062.5,0,77968.75,425980,50,1,-0.922,No
19-12-2021,21:15,21:30,0,74468.75,0,0,0,29125,0,79937.5,426080,50.01,1,-0.932,No
19-12-2021,21:30,21:45,0,73125,0,0,0,29406.25,0,78812.5,426560,50.03,1,-0.928,No
19-12-2021,21:45,22:00,0,67312.5,0,0,0,30562.5,0,73937.5,426880,50.05,1,-0.91,No
19-12-2021,22:00,22:15,0,63093.75,0,0,0,31312.5,0,70468.75,426980,50.02,1,-0.895,No
19-12-2021,22:15,22:30,0,65531.25,0,0,0,30562.5,0,72312.5,426040,49.98,1,-0.906,No
19-12-2021,22:30,22:45,0,64062.5,0,0,0,30937.5,0,71125,426160,49.98,1,-0.901,No
19-12-2021,22:45,23:00,0,63031.25,0,0,0,31156.25,0,70312.5,426300,49.99,1,-0.896,No
19-12-2021,23:00,23:15,0,63125,0,0,0,31031.25,0,70343.75,426140,49.99,1,-0.897,No
19-12-2021,23:15,23:30,0,62875,0,0,0,31250,0,70218.75,426280,50.01,1,-0.895,No
19-12-2021,23:30,23:45,0,61906.25,0,0,0,31812.5,0,69625,426560,50.06,1,-0.889,No
19-12-2021,23:45,00:00,0,61437.5,0,0,0,32093.75,0,69312.5,426820,50.09,1,-0.886,No
20-12-2021,00:00,00:15,0,60656.25,0,0,0,32375,0,68750,426960,50.09,1,-0.882,No
20-12-2021,00:15,00:30,0,59500,0,0,0,32031.25,0,67562.5,426800,50.05,1,-0.881,No
20-12-2021,00:30,00:45,0,58281.25,0,0,0,32156.25,0,66531.25,426840,50.05,1,-0.876,No
20-12-2021,00:45,01:00,0,58093.75,0,0,0,32125,0,66406.25,426820,50.06,1,-0.875,No
20-12-2021,01:00,01:15,0,57625,0,0,0,32125,0,65968.75,426980,50.09,1,-0.874,No
20-12-2021,01:15,01:30,0,57250,0,0,0,31718.75,0,65468.75,426900,50.1,1,-0.874,No
20-12-2021,01:30,01:45,0,56781.25,0,0,0,30843.75,0,64625,426600,50.11,1,-0.879,No
20-12-2021,01:45,02:00,0,58437.5,0,0,0,31093.75,0,66187.5,426720,50.19,1,-0.883,No
20-12-2021,02:00,02:15,0,57750,0,0,0,31718.75,0,65875,427140,50.28,1,-0.877,No
20-12-2021,02:15,02:30,0,57093.75,0,0,0,31812.5,0,65375,427140,50.26,1,-0.873,No
20-12-2021,02:30,02:45,0,56125,0,0,0,31750,0,64468.75,427080,50.19,1,-0.871,No
20-12-2021,02:45,03:00,0,56125,0,0,0,31250,0,64250,426860,50.12,1,-0.874,No
20-12-2021,03:00,03:15,0,55125,0,0,0,31531.25,0,63531.25,427040,50.13,1,-0.868,No
20-12-2021,03:15,03:30,0,54281.25,0,0,0,31906.25,0,62937.5,427320,50.19,1,-0.862,No
20-12-2021,03:30,03:45,0,55000,0,0,0,31343.75,0,63312.5,426980,50.08,1,-0.869,No
20-12-2021,03:45,04:00,0,55468.75,0,0,0,31093.75,0,63593.75,426880,50.07,1,-0.872,No
20-12-2021,04:00,04:15,0,57000,0,0,0,30625,0,64718.75,426620,50.07,1,-0.881,No
20-12-2021,04:15,04:30,0,57468.75,0,0,0,30375,0,65000,426440,50.05,1,-0.884,No
20-12-2021,04:30,04:45,0,58968.75,0,0,0,29906.25,0,66125,426180,50.04,1,-0.892,No
20-12-2021,04:45,05:00,0,60406.25,0,0,0,29343.75,0,67156.25,425740,50.02,1,-0.899,No
20-12-2021,05:00,05:15,0,64250,0,0,0,28687.5,0,70375,425200,50.04,1,-0.913,No
20-12-2021,05:15,05:30,0,67031.25,0,0,0,27656.25,0,72500,424400,50.02,1,-0.925,No
20-12-2021,05:30,05:45,0,70687.5,0,0,0,26593.75,0,75531.25,423640,50.01,1,-0.936,No
20-12-2021,05:45,06:00,0,74062.5,0,0,0,25218.75,0,78250,422820,50.01,1,-0.946,No
20-12-2021,06:00,06:15,0,79687.5,0,0,0,23687.5,0,83125,421640,49.9,1,-0.959,No
20-12-2021,06:15,06:30,0,83093.75,0,0,0,22312.5,0,86062.5,420680,50,1,-0.966,No
20-12-2021,06:30,06:45,0,89375,0,0,0,20437.5,0,91656.25,419380,49.93,1,-0.975,No
20-12-2021,06:45,07:00,0,90937.5,0,0,0,19937.5,0,93125,419140,49.91,1,-0.977,No
20-12-2021,07:00,07:15,0,94031.25,0,0,0,18125,0,95750,418140,49.94,1,-0.982,No
20-12-2021,07:15,07:30,0,96937.5,0,0,0,16593.75,0,98375,417120,49.96,1,-0.985,No
20-12-2021,07:30,07:45,0,94531.25,0,0,0,17562.5,0,96125,418280,50,1,-0.983,No
20-12-2021,07:45,08:00,0,89687.5,0,0,0,19000,0,91687.5,418860,49.98,1,-0.978,No
20-12-2021,08:00,08:15,0,83812.5,0,0,0,21468.75,0,86531.25,419320,50,1,-0.969,No
20-12-2021,08:15,08:30,0,80750,0,0,0,22312.5,0,83781.25,418920,50.04,1,-0.964,No
20-12-2021,08:30,08:45,0,80250,0,0,0,21625,0,83093.75,418820,50.02,1,-0.966,No
20-12-2021,08:45,09:00,0,77906.25,0,0,0,21687.5,0,80875,418800,50.03,1,-0.963,No
20-12-2021,09:00,09:15,0,71468.75,0,0,0,23625,0,75312.5,420580,50.02,1,-0.949,No
