Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed),Low Voltage
18-02-2022,09:15,09:30,0,75375,0,0,0,21312.5,0,78312.5,421140,50,1,-0.962,No
18-02-2022,09:30,09:45,0,77250,0,0,0,19781.25,0,79750,421260,49.91,1,-0.969,No
18-02-2022,09:45,10:00,0,80781.25,0,0,0,18968.75,0,82968.75,421280,49.92,1,-0.974,No
18-02-2022,10:00,10:15,0,81531.25,0,0,0,19312.5,0,83781.25,421620,49.86,1,-0.973,No
18-02-2022,10:15,10:30,0,81375,0,0,0,18750,0,83500,421360,49.95,1,-0.975,No
18-02-2022,10:30,10:45,0,71375,0,0,0,21031.25,0,74437.5,421060,49.97,1,-0.959,No
18-02-2022,10:45,11:00,0,70437.5,0,0,0,21781.25,0,73750,420920,50.01,1,-0.955,No
18-02-2022,11:00,11:15,0,69937.5,0,0,0,22031.25,0,73312.5,421160,50,1,-0.954,No
18-02-2022,11:15,11:30,0,69218.75,0,0,0,22281.25,0,72718.75,421460,50.02,1,-0.952,No
18-02-2022,11:30,11:45,0,69062.5,0,0,0,22593.75,0,72656.25,422020,50.01,1,-0.951,No
18-02-2022,11:45,12:00,0,69593.75,0,0,0,23000,0,73281.25,422280,50.02,1,-0.95,No
18-02-2022,12:00,12:15,0,69468.75,0,0,0,23625,0,73406.25,422900,50.01,1,-0.946,No
18-02-2022,12:15,12:30,0,71406.25,0,0,0,23281.25,0,75093.75,422640,49.99,1,-0.951,No
18-02-2022,12:30,12:45,0,72593.75,0,0,0,22937.5,0,76125,422620,50,1,-0.954,No
18-02-2022,12:45,13:00,0,74625,0,0,0,23000,0,78093.75,422720,50,1,-0.956,No
18-02-2022,13:00,13:15,0,74687.5,0,0,0,24906.25,0,78750,423960,50.02,1,-0.948,No
18-02-2022,13:15,13:30,0,76531.25,0,0,0,24625,0,80375,423620,50.03,1,-0.952,No
18-02-2022,13:30,13:45,0,78250,0,0,0,23781.25,0,81781.25,423160,50,1,-0.957,No
18-02-2022,13:45,14:00,0,79656.25,0,0,0,22937.5,0,82906.25,423100,50,1,-0.961,No
18-02-2022,14:00,14:15,0,79562.5,0,0,0,23125,0,82875,423220,49.98,1,-0.96,No
18-02-2022,14:15,14:30,0,81062.5,0,0,0,21656.25,0,83906.25,422240,50,1,-0.966,No
18-02-2022,14:30,14:45,0,81562.5,0,0,0,21281.25,0,84281.25,422020,49.98,1,-0.968,No
18-02-2022,14:45,15:00,0,82062.5,0,0,0,20843.75,0,84656.25,421680,49.95,1,-0.969,No
18-02-2022,15:00,15:15,0,81343.75,0,0,0,21968.75,0,84281.25,422380,49.98,1,-0.965,No
18-02-2022,15:15,15:30,0,82468.75,0,0,0,21375,0,85187.5,421980,49.98,1,-0.968,No
18-02-2022,15:30,15:45,0,83281.25,0,0,0,20937.5,0,85875,421520,49.91,1,-0.97,No
18-02-2022,15:45,16:00,0,83656.25,0,0,0,21406.25,0,86343.75,421780,49.94,1,-0.969,No
18-02-2022,16:00,16:15,0,79531.25,0,0,0,24531.25,0,83250,423420,50.04,1,-0.955,No
18-02-2022,16:15,16:30,0,80062.5,0,0,0,24250,0,83656.25,422920,49.99,1,-0.957,No
18-02-2022,16:30,16:45,0,82187.5,0,0,0,23468.75,0,85468.75,422380,49.99,1,-0.962,No
18-02-2022,16:45,17:00,0,82437.5,0,0,0,23062.5,0,85593.75,422280,50.01,1,-0.963,No
18-02-2022,17:00,17:15,0,77906.25,0,0,0,26093.75,0,82156.25,423920,50.05,1,-0.948,No
18-02-2022,17:15,17:30,0,76687.5,0,0,0,26093.75,0,81000,423600,49.98,1,-0.947,No
18-02-2022,17:30,17:45,0,76781.25,0,0,0,26156.25,0,81125,423700,49.98,1,-0.946,No
18-02-2022,17:45,18:00,0,77343.75,0,0,0,26593.75,0,81812.5,424220,50.02,1,-0.945,No
18-02-2022,18:00,18:15,0,74781.25,0,0,0,27875,0,79781.25,425120,50.02,1,-0.937,No
18-02-2022,18:15,18:30,0,73656.25,0,0,0,27218.75,0,78562.5,424700,50.03,1,-0.938,No
18-02-2022,18:30,18:45,0,73843.75,0,0,0,26781.25,0,78531.25,424600,50.01,1,-0.94,No
18-02-2022,18:45,19:00,0,75031.25,0,0,0,26125,0,79437.5,424300,50.02,1,-0.945,No
18-02-2022,19:00,19:15,0,77093.75,0,0,0,25500,0,81218.75,423960,50,1,-0.949,No
18-02-2022,19:15,19:30,0,78656.25,0,0,0,25593.75,0,82718.75,423900,50,1,-0.951,No
18-02-2022,19:30,19:45,0,80406.25,0,0,0,26187.5,0,84562.5,423980,50.01,1,-0.951,No
18-02-2022,19:45,20:00,0,80312.5,0,0,0,26968.75,0,84718.75,424540,50,1,-0.948,No
18-02-2022,20:00,20:15,0,78687.5,0,0,0,27906.25,0,83500,425280,50,1,-0.942,No
18-02-2022,20:15,20:30,0,78406.25,0,0,0,28000,0,83250,425680,50.01,1,-0.942,No
18-02-2022,20:30,20:45,0,77718.75,0,0,0,27906.25,0,82562.5,425620,50,1,-0.941,No
18-02-2022,20:45,21:00,0,76187.5,0,0,0,28187.5,0,81218.75,425920,50,1,-0.938,No
18-02-2022,21:00,21:15,0,77562.5,0,0,0,27531.25,0,82343.75,425100,49.89,1,-0.942,No
18-02-2022,21:15,21:30,0,75468.75,0,0,0,27937.5,0,80468.75,425840,49.98,1,-0.938,No
18-02-2022,21:30,21:45,0,73406.25,0,0,0,28312.5,0,78687.5,426260,50.01,1,-0.933,No
18-02-2022,21:45,22:00,0,73250,0,0,0,28718.75,0,78656.25,426600,50.06,1,-0.931,No
18-02-2022,22:00,22:15,0,83500,0,0,0,25343.75,0,87375,425960,49.98,1,-0.956,No
18-02-2022,22:15,22:30,0,89375,0,0,0,22781.25,0,92218.75,425620,49.97,1,-0.969,No
18-02-2022,22:30,22:45,0,89687.5,0,0,0,22812.5,0,92562.5,425700,49.99,1,-0.969,No
18-02-2022,22:45,23:00,0,90093.75,0,0,0,22812.5,0,92906.25,425680,49.99,1,-0.97,No
18-02-2022,23:00,23:15,0,90593.75,0,0,0,22906.25,0,93468.75,425480,50,1,-0.969,No
18-02-2022,23:15,23:30,0,89343.75,0,0,0,23343.75,0,92343.75,425780,50.02,1,-0.968,No
18-02-2022,23:30,23:45,0,89156.25,0,0,0,23187.5,0,92125,425580,50,1,-0.968,No
18-02-2022,23:45,00:00,0,89750,0,0,0,22843.75,0,92593.75,425380,50,1,-0.969,No
19-02-2022,00:00,00:15,0,90406.25,0,0,0,22406.25,0,93156.25,425140,49.97,1,-0.97,No
19-02-2022,00:15,00:30,0,90968.75,0,0,0,21968.75,0,93593.75,424900,49.98,1,-0.972,No
19-02-2022,00:30,00:45,0,89781.25,0,0,0,22312.5,0,92531.25,425020,49.99,1,-0.97,No
19-02-2022,00:45,01:00,0,89125,0,0,0,22593.75,0,91906.25,425200,49.98,1,-0.97,No
19-02-2022,01:00,01:15,0,88437.5,0,0,0,23093.75,0,91437.5,425540,50,1,-0.967,No
19-02-2022,01:15,01:30,0,90343.75,0,0,0,22437.5,0,93093.75,425200,50.01,1,-0.97,No
19-02-2022,01:30,01:45,0,91593.75,0,0,0,22125,0,94218.75,425160,50.01,1,-0.972,No
19-02-2022,01:45,02:00,0,91437.5,0,0,0,22375,0,94125,425400,50.05,1,-0.971,No
19-02-2022,02:00,02:15,0,94281.25,0,0,0,21406.25,0,96687.5,424800,50.02,1,-0.975,No
19-02-2022,02:15,02:30,0,96812.5,0,0,0,20843.75,0,99031.25,423920,50.03,1,-0.978,No
19-02-2022,02:30,02:45,0,95375,0,0,0,21562.5,0,97812.5,424220,50.01,1,-0.975,No
19-02-2022,02:45,03:00,0,95156.25,0,0,0,21625,0,97562.5,424320,50.01,1,-0.975,No
19-02-2022,03:00,03:15,0,94843.75,0,0,0,21906.25,0,97343.75,424540,50,1,-0.974,No
19-02-2022,03:15,03:30,0,95406.25,0,0,0,21750,0,97843.75,424360,50.02,1,-0.975,No
19-02-2022,03:30,03:45,0,95750,0,0,0,21562.5,0,98156.25,424380,50.02,1,-0.975,No
19-02-2022,03:45,04:00,0,95687.5,0,0,0,21312.5,0,98031.25,424300,50.01,1,-0.976,No
19-02-2022,04:00,04:15,0,95500,0,0,0,21437.5,0,97906.25,424440,50.03,1,-0.975,No
19-02-2022,04:15,04:30,0,96750,0,0,0,20718.75,0,98937.5,424160,50.04,1,-0.978,No
19-02-2022,04:30,04:45,0,97593.75,0,0,0,20500,0,99718.75,424100,50.06,1,-0.979,No
19-02-2022,04:45,05:00,0,99500,0,0,0,19437.5,0,101375,423500,50.04,1,-0.982,No
19-02-2022,05:00,05:15,0,100625,0,0,0,18750,0,102343.75,423080,50.03,1,-0.983,No
19-02-2022,05:15,05:30,0,100406.25,0,0,0,17906.25,0,102000,422680,50.03,1,-0.984,No
19-02-2022,05:30,05:45,0,99687.5,0,0,0,18218.75,0,101343.75,422680,50.02,1,-0.984,No
19-02-2022,05:45,06:00,0,95250,0,0,0,20968.75,0,97531.25,423760,50.05,1,-0.977,No
19-02-2022,06:00,06:15,0,94968.75,0,0,0,21468.75,0,97375,423820,50.05,1,-0.975,No
19-02-2022,06:15,06:30,0,93125,0,0,0,21687.5,0,95625,423480,50.01,1,-0.974,No
19-02-2022,06:30,06:45,0,91906.25,0,0,0,21406.25,0,94343.75,423040,50,1,-0.974,No
19-02-2022,06:45,07:00,0,89281.25,0,0,0,21593.75,0,91875,422960,50.01,1,-0.972,No
19-02-2022,07:00,07:15,0,91250,0,0,0,20593.75,0,93562.5,422440,50.01,1,-0.975,No
19-02-2022,07:15,07:30,0,87593.75,0,0,0,20218.75,0,89875,423000,49.99,1,-0.975,No
19-02-2022,07:30,07:45,0,83062.5,0,0,0,21500,0,85812.5,423100,50.02,1,-0.968,No
19-02-2022,07:45,08:00,0,78875,0,0,0,24031.25,0,82468.75,423380,50.06,1,-0.956,No
19-02-2022,08:00,08:15,0,78593.75,0,0,0,24531.25,0,82343.75,423340,50.07,1,-0.954,No
19-02-2022,08:15,08:30,0,76343.75,0,0,0,23343.75,0,79843.75,422940,50.06,1,-0.956,No
19-02-2022,08:30,08:45,0,71343.75,0,0,0,23750,0,75187.5,422740,50.05,1,-0.949,No
19-02-2022,08:45,09:00,0,68781.25,0,0,0,23812.5,0,72781.25,422560,50.04,1,-0.945,No
19-02-2022,09:00,09:15,0,70781.25,0,0,0,22750,0,74375,421960,49.99,1,-0.952,No
19-02-2022,09:15,09:30,0,73468.75,0,0,0,21718.75,0,76625,421260,50.02,1,-0.959,No
19-02-2022,09:30,09:45,0,73125,0,0,0,21500,0,76218.75,420900,49.99,1,-0.959,No
19-02-2022,09:45,10:00,0,73343.75,0,0,0,21718.75,0,76468.75,420880,50.01,1,-0.959,No
19-02-2022,10:00,10:15,0,73218.75,0,0,0,21562.5,0,76312.5,420680,50,1,-0.959,No
19-02-2022,10:15,10:30,0,73562.5,0,0,0,21156.25,0,76593.75,420700,50.01,1,-0.96,No
19-02-2022,10:30,10:45,0,71875,0,0,0,20625,0,74750,420680,50,1,-0.962,No
19-02-2022,10:45,11:00,0,74812.5,0,0,0,20656.25,0,77625,420840,50.01,1,-0.964,No
19-02-2022,11:00,11:15,0,75093.75,0,0,0,21625,0,78125,421000,49.98,1,-0.961,No
19-02-2022,11:15,11:30,0,75125,0,0,0,21656.25,0,78187.5,420780,49.94,1,-0.961,No
19-02-2022,11:30,11:45,0,75656.25,0,0,0,21437.5,0,78625,420820,49.92,1,-0.962,No
19-02-2022,11:45,12:00,0,76125,0,0,0,21687.5,0,79187.5,421240,50,1,-0.961,No
19-02-2022,12:00,12:15,0,75468.75,0,0,0,23187.5,0,78937.5,421840,49.96,1,-0.956,No
19-02-2022,12:15,12:30,0,77218.75,0,0,0,22375,0,80406.25,421320,49.89,1,-0.96,No
19-02-2022,12:30,12:45,0,77218.75,0,0,0,22875,0,80500,421820,49.94,1,-0.959,No
19-02-2022,12:45,13:00,0,76843.75,0,0,0,23937.5,0,80500,422600,50,1,-0.955,No
19-02-2022,13:00,13:15,0,77187.5,0,0,0,25187.5,0,81218.75,423520,50.04,1,-0.95,No
19-02-2022,13:15,13:30,0,78031.25,0,0,0,25500,0,82093.75,423480,50.03,1,-0.951,No
19-02-2022,13:30,13:45,0,77500,0,0,0,25875,0,81687.5,423620,50.01,1,-0.949,No
19-02-2022,13:45,14:00,0,77468.75,0,0,0,25406.25,0,81531.25,423440,50.01,1,-0.95,No
19-02-2022,14:00,14:15,0,79062.5,0,0,0,24875,0,82875,423160,49.99,1,-0.954,No
19-02-2022,14:15,14:30,0,80500,0,0,0,23500,0,83875,422380,50,1,-0.96,No
19-02-2022,14:30,14:45,0,81531.25,0,0,0,22687.5,0,84625,422000,49.97,1,-0.963,No
19-02-2022,14:45,15:00,0,82062.5,0,0,0,22687.5,0,85156.25,421740,49.95,1,-0.964,No
19-02-2022,15:00,15:15,0,82750,0,0,0,22875,0,85843.75,421900,49.97,1,-0.964,No
19-02-2022,15:15,15:30,0,84093.75,0,0,0,22156.25,0,86968.75,421500,49.97,1,-0.967,No
19-02-2022,15:30,15:45,0,83187.5,0,0,0,23062.5,0,86343.75,422000,49.99,1,-0.963,No
19-02-2022,15:45,16:00,0,83750,0,0,0,22656.25,0,86750,421520,49.87,1,-0.965,No
19-02-2022,16:00,16:15,0,81687.5,0,0,0,25750,0,85656.25,423040,50.01,1,-0.954,No
19-02-2022,16:15,16:30,0,80968.75,0,0,0,26468.75,0,85187.5,423180,49.99,1,-0.95,No
19-02-2022,16:30,16:45,0,83656.25,0,0,0,25062.5,0,87312.5,422220,49.96,1,-0.958,No
19-02-2022,16:45,17:00,0,83000,0,0,0,26218.75,0,87062.5,422700,49.95,1,-0.953,No
19-02-2022,17:00,17:15,0,80687.5,0,0,0,27781.25,0,85343.75,423820,50.01,1,-0.945,No
19-02-2022,17:15,17:30,0,80093.75,0,0,0,27718.75,0,84750,423780,49.98,1,-0.945,No
19-02-2022,17:30,17:45,0,79843.75,0,0,0,27500,0,84437.5,423840,49.99,1,-0.946,No
19-02-2022,17:45,18:00,0,78125,0,0,0,28562.5,0,83187.5,424420,50,1,-0.939,No
19-02-2022,18:00,18:15,0,77187.5,0,0,0,30000,0,82812.5,425300,50.01,1,-0.932,No
19-02-2022,18:15,18:30,0,77718.75,0,0,0,29250,0,83062.5,424800,49.97,1,-0.936,No
19-02-2022,18:30,18:45,0,77406.25,0,0,0,28000,0,82312.5,424300,49.98,1,-0.94,No
19-02-2022,18:45,19:00,0,77468.75,0,0,0,26750,0,81968.75,423880,50,1,-0.945,No
19-02-2022,19:00,19:15,0,77718.75,0,0,0,26312.5,0,82062.5,424020,50,1,-0.947,No
19-02-2022,19:15,19:30,0,78375,0,0,0,26375,0,82656.25,423940,50,1,-0.948,No
19-02-2022,19:30,19:45,0,79250,0,0,0,27062.5,0,83781.25,424360,50.01,1,-0.946,No
19-02-2022,19:45,20:00,0,79375,0,0,0,27656.25,0,84031.25,424600,49.99,1,-0.945,No
19-02-2022,20:00,20:15,0,78437.5,0,0,0,28187.5,0,83343.75,425160,49.99,1,-0.941,No
19-02-2022,20:15,20:30,0,77562.5,0,0,0,28093.75,0,82500,425260,49.96,1,-0.94,No
19-02-2022,20:30,20:45,0,75906.25,0,0,0,28718.75,0,81156.25,425720,49.96,1,-0.935,No
19-02-2022,20:45,21:00,0,72781.25,0,0,0,29593.75,0,78562.5,426380,50.02,1,-0.926,No
19-02-2022,21:00,21:15,0,71281.25,0,0,0,28750,0,76875,426100,49.91,1,-0.927,No
19-02-2022,21:15,21:30,0,73125,0,0,0,29000,0,78656.25,424920,50,1,-0.93,No
19-02-2022,21:30,21:45,0,72218.75,0,0,0,29312.5,0,77937.5,425300,50,1,-0.927,No
19-02-2022,21:45,22:00,0,73281.25,0,0,0,29156.25,0,78906.25,425420,50.04,1,-0.929,No
19-02-2022,22:00,22:15,0,78343.75,0,0,0,27375,0,83000,425200,49.99,1,-0.944,No
19-02-2022,22:15,22:30,0,79687.5,0,0,0,25875,0,83781.25,424480,49.89,1,-0.951,No
19-02-2022,22:30,22:45,0,79156.25,0,0,0,25718.75,0,83218.75,424240,49.91,1,-0.951,No
19-02-2022,22:45,23:00,0,80000,0,0,0,25718.75,0,84062.5,423820,49.91,1,-0.952,No
19-02-2022,23:00,23:15,0,80093.75,0,0,0,26031.25,0,84187.5,423900,49.93,1,-0.951,No
19-02-2022,23:15,23:30,0,78750,0,0,0,27062.5,0,83281.25,424280,50.02,1,-0.946,No
19-02-2022,23:30,23:45,0,83812.5,0,0,0,25500,0,87625,424100,49.99,1,-0.956,No
19-02-2022,23:45,00:00,0,86437.5,0,0,0,25062.5,0,90000,423960,50,1,-0.96,No
20-02-2022,00:00,00:15,0,88718.75,0,0,0,23781.25,0,91843.75,423440,49.97,1,-0.966,No
20-02-2022,00:15,00:30,0,89593.75,0,0,0,23343.75,0,92593.75,423320,49.99,1,-0.968,No
20-02-2022,00:30,00:45,0,86750,0,0,0,24000,0,90000,423240,49.93,1,-0.964,No
20-02-2022,00:45,01:00,0,85562.5,0,0,0,24562.5,0,89031.25,423480,49.97,1,-0.961,No
20-02-2022,01:00,01:15,0,85968.75,0,0,0,24218.75,0,89312.5,423280,49.96,1,-0.963,No
20-02-2022,01:15,01:30,0,86218.75,0,0,0,23656.25,0,89406.25,423100,49.97,1,-0.964,No
20-02-2022,01:30,01:45,0,87156.25,0,0,0,23500,0,90281.25,423080,49.95,1,-0.965,No
20-02-2022,01:45,02:00,0,88062.5,0,0,0,23218.75,0,91062.5,423060,49.98,1,-0.967,No
20-02-2022,02:00,02:15,0,88375,0,0,0,23500,0,91468.75,422960,49.97,1,-0.966,No
20-02-2022,02:15,02:30,0,91406.25,0,0,0,22718.75,0,94187.5,422660,49.99,1,-0.97,No
20-02-2022,02:30,02:45,0,92375,0,0,0,22906.25,0,95156.25,421920,49.98,1,-0.971,No
20-02-2022,02:45,03:00,0,92812.5,0,0,0,22812.5,0,95593.75,421940,49.98,1,-0.971,No
20-02-2022,03:00,03:15,0,93437.5,0,0,0,22437.5,0,96093.75,421860,49.96,1,-0.972,No
20-02-2022,03:15,03:30,0,94625,0,0,0,21750,0,97093.75,421640,49.95,1,-0.975,No
20-02-2022,03:30,03:45,0,93937.5,0,0,0,22093.75,0,96500,421820,49.98,1,-0.973,No
20-02-2022,03:45,04:00,0,93875,0,0,0,22500,0,96531.25,422000,50,1,-0.972,No
20-02-2022,04:00,04:15,0,95093.75,0,0,0,22281.25,0,97656.25,421900,50,1,-0.974,No
20-02-2022,04:15,04:30,0,94125,0,0,0,22593.75,0,96812.5,421940,50,1,-0.972,No
20-02-2022,04:30,04:45,0,91625,0,0,0,23812.5,0,94687.5,422600,50.01,1,-0.968,No
20-02-2022,04:45,05:00,0,93281.25,0,0,0,23031.25,0,96062.5,422240,50,1,-0.971,No
20-02-2022,05:00,05:15,0,94562.5,0,0,0,23187.5,0,97375,422140,49.98,1,-0.971,No
20-02-2022,05:15,05:30,0,94343.75,0,0,0,23093.75,0,97125,421780,49.97,1,-0.971,No
20-02-2022,05:30,05:45,0,95500,0,0,0,22312.5,0,98062.5,421240,49.97,1,-0.974,No
20-02-2022,05:45,06:00,0,95312.5,0,0,0,21750,0,97781.25,421240,50,1,-0.975,No
20-02-2022,06:00,06:15,0,88312.5,0,0,0,24968.75,0,91781.25,423200,50.04,1,-0.962,No
20-02-2022,06:15,06:30,0,87000,0,0,0,24437.5,0,90375,422840,50.02,1,-0.963,No
20-02-2022,06:30,06:45,0,84843.75,0,0,0,24750,0,88375,422700,50.02,1,-0.96,No
20-02-2022,06:45,07:00,0,84875,0,0,0,23812.5,0,88156.25,422080,49.99,1,-0.963,No
20-02-2022,07:00,07:15,0,85781.25,0,0,0,23531.25,0,88937.5,421700,49.99,1,-0.965,No
20-02-2022,07:15,07:30,0,85093.75,0,0,0,23468.75,0,88281.25,421440,49.99,1,-0.964,No
20-02-2022,07:30,07:45,0,83718.75,0,0,0,23656.25,0,86968.75,421520,50.01,1,-0.963,No
20-02-2022,07:45,08:00,0,83000,0,0,0,23843.75,0,86375,421720,50.04,1,-0.961,No
20-02-2022,08:00,08:15,0,84000,0,0,0,23687.5,0,87281.25,421500,50.04,1,-0.962,No
20-02-2022,08:15,08:30,0,85656.25,0,0,0,21406.25,0,88312.5,420620,50.04,1,-0.97,No
20-02-2022,08:30,08:45,0,85593.75,0,0,0,21062.5,0,88125,420640,50.03,1,-0.971,No
20-02-2022,08:45,09:00,0,86031.25,0,0,0,22093.75,0,88843.75,420920,50.03,1,-0.968,No
20-02-2022,09:00,09:15,0,86562.5,0,0,0,20906.25,0,89031.25,420400,49.99,1,-0.972,No
20-02-2022,09:15,09:30,0,86781.25,0,0,0,20218.75,0,89093.75,420200,50.01,1,-0.974,No
20-02-2022,09:30,09:45,0,84656.25,0,0,0,20531.25,0,87125,420160,49.98,1,-0.972,No
20-02-2022,09:45,10:00,0,83843.75,0,0,0,20468.75,0,86312.5,420100,49.95,1,-0.971,No
20-02-2022,10:00,10:15,0,81093.75,0,0,0,20437.5,0,83625,419760,49.94,1,-0.97,No
20-02-2022,10:15,10:30,0,78437.5,0,0,0,20531.25,0,81093.75,420860,49.99,1,-0.967,No
20-02-2022,10:30,10:45,0,72562.5,0,0,0,22218.75,0,75875,420040,49.98,1,-0.956,No
20-02-2022,10:45,11:00,0,71500,0,0,0,21937.5,0,74781.25,420260,50.02,1,-0.956,No
20-02-2022,11:00,11:15,0,71312.5,0,0,0,22718.75,0,74843.75,420560,50.02,1,-0.953,No
20-02-2022,11:15,11:30,0,73531.25,0,0,0,21531.25,0,76656.25,419980,50,1,-0.959,No
20-02-2022,11:30,11:45,0,75562.5,0,0,0,21437.5,0,78562.5,419660,50,1,-0.962,No
20-02-2022,11:45,12:00,0,76218.75,0,0,0,21593.75,0,79218.75,419980,50.03,1,-0.962,No
20-02-2022,12:00,12:15,0,74406.25,0,0,0,23343.75,0,77968.75,421040,50.02,1,-0.954,No
20-02-2022,12:15,12:30,0,73187.5,0,0,0,23625,0,76906.25,421120,49.98,1,-0.952,No
20-02-2022,12:30,12:45,0,71093.75,0,0,0,24937.5,0,75343.75,421820,49.97,1,-0.944,No
20-02-2022,12:45,13:00,0,69750,0,0,0,25906.25,0,74406.25,422620,50,1,-0.937,No
20-02-2022,13:00,13:15,0,69531.25,0,0,0,27500,0,74750,423500,49.99,1,-0.93,No
20-02-2022,13:15,13:30,0,68156.25,0,0,0,28281.25,0,73812.5,424020,50.03,1,-0.923,No
20-02-2022,13:30,13:45,0,70343.75,0,0,0,27562.5,0,75531.25,423660,50.02,1,-0.931,No
20-02-2022,13:45,14:00,0,68906.25,0,0,0,27531.25,0,74218.75,423660,50.05,1,-0.928,No
20-02-2022,14:00,14:15,0,67656.25,0,0,0,27843.75,0,73187.5,424000,50.1,1,-0.924,No
20-02-2022,14:15,14:30,0,69250,0,0,0,26343.75,0,74093.75,423380,50.03,1,-0.935,No
20-02-2022,14:30,14:45,0,70781.25,0,0,0,25843.75,0,75343.75,423820,50.06,1,-0.939,No
20-02-2022,14:45,15:00,0,71781.25,0,0,0,26093.75,0,76375,424320,50.02,1,-0.94,No
20-02-2022,15:00,15:15,0,74093.75,0,0,0,25656.25,0,78406.25,423880,49.99,1,-0.945,No
20-02-2022,15:15,15:30,0,76875,0,0,0,24343.75,0,80656.25,423020,49.97,1,-0.953,No
20-02-2022,15:30,15:45,0,77031.25,0,0,0,24406.25,0,80781.25,423000,49.95,1,-0.954,No
20-02-2022,15:45,16:00,0,77656.25,0,0,0,24593.75,0,81468.75,422960,49.92,1,-0.953,No
20-02-2022,16:00,16:15,0,76250,0,0,0,27000,0,80906.25,424180,50.02,1,-0.942,No
20-02-2022,16:15,16:30,0,77500,0,0,0,26500,0,81875,423700,49.95,1,-0.947,No
20-02-2022,16:30,16:45,0,79531.25,0,0,0,25343.75,0,83500,423160,49.94,1,-0.952,No
20-02-2022,16:45,17:00,0,80562.5,0,0,0,26218.75,0,84718.75,423360,49.94,1,-0.951,No
20-02-2022,17:00,17:15,0,79031.25,0,0,0,27750,0,83750,424300,49.98,1,-0.944,No
20-02-2022,17:15,17:30,0,79875,0,0,0,27687.5,0,84562.5,424220,49.95,1,-0.945,No
20-02-2022,17:30,17:45,0,81562.5,0,0,0,27750,0,86125,424200,50,1,-0.947,No
20-02-2022,17:45,18:00,0,83062.5,0,0,0,27156.25,0,87437.5,424100,50.01,1,-0.95,No
20-02-2022,18:00,18:15,0,82750,0,0,0,28187.5,0,87375,424520,50.01,1,-0.947,No
20-02-2022,18:15,18:30,0,81312.5,0,0,0,28437.5,0,86156.25,424260,49.97,1,-0.944,No
20-02-2022,18:30,18:45,0,79031.25,0,0,0,28656.25,0,84062.5,424400,49.98,1,-0.94,No
20-02-2022,18:45,19:00,0,80781.25,0,0,0,26781.25,0,85125,423520,49.89,1,-0.949,No
20-02-2022,19:00,19:15,0,81062.5,0,0,0,27687.5,0,85687.5,424120,49.99,1,-0.946,No
20-02-2022,19:15,19:30,0,83125,0,0,0,27062.5,0,87406.25,423800,49.97,1,-0.951,No
20-02-2022,19:30,19:45,0,84968.75,0,0,0,27312.5,0,89250,424000,49.97,1,-0.952,No
20-02-2022,19:45,20:00,0,83531.25,0,0,0,27968.75,0,88093.75,424260,49.92,1,-0.948,No
20-02-2022,20:00,20:15,0,83125,0,0,0,28718.75,0,87937.5,424900,50,1,-0.945,No
20-02-2022,20:15,20:30,0,82250,0,0,0,28437.5,0,87031.25,424880,49.98,1,-0.945,No
20-02-2022,20:30,20:45,0,78812.5,0,0,0,28562.5,0,83843.75,424960,49.97,1,-0.94,No
20-02-2022,20:45,21:00,0,75625,0,0,0,29687.5,0,81218.75,425160,50.01,1,-0.931,No
20-02-2022,21:00,21:15,0,76156.25,0,0,0,28937.5,0,81468.75,424900,49.95,1,-0.935,No
20-02-2022,21:15,21:30,0,71343.75,0,0,0,30437.5,0,77593.75,424120,50,1,-0.919,No
20-02-2022,21:30,21:45,0,67156.25,0,0,0,31187.5,0,74031.25,424140,49.98,1,-0.907,No
20-02-2022,21:45,22:00,0,66593.75,0,0,0,31375,0,73625,424600,50.03,1,-0.904,No
20-02-2022,22:00,22:15,0,69937.5,0,0,0,30062.5,0,76125,423880,49.97,1,-0.919,No
20-02-2022,22:15,22:30,0,70000,0,0,0,29281.25,0,75875,423380,49.95,1,-0.923,No
20-02-2022,22:30,22:45,0,68718.75,0,0,0,29250,0,74687.5,423580,50,1,-0.92,No
20-02-2022,22:45,23:00,0,68781.25,0,0,0,29500,0,74843.75,423680,50.01,1,-0.919,No
20-02-2022,23:00,23:15,0,67437.5,0,0,0,29968.75,0,73812.5,423800,50,1,-0.914,No
20-02-2022,23:15,23:30,0,67656.25,0,0,0,29937.5,0,74000,423760,50,1,-0.914,No
20-02-2022,23:30,23:45,0,67875,0,0,0,29968.75,0,74156.25,423640,49.98,1,-0.915,No
20-02-2022,23:45,00:00,0,67812.5,0,0,0,29968.75,0,74156.25,423800,50,1,-0.914,No
21-02-2022,00:00,00:15,0,68312.5,0,0,0,29843.75,0,74562.5,423640,49.97,1,-0.916,No
21-02-2022,00:15,00:30,0,69468.75,0,0,0,29125,0,75312.5,423340,50,1,-0.922,No
21-02-2022,00:30,00:45,0,69375,0,0,0,29218.75,0,75281.25,423400,50,1,-0.922,No
21-02-2022,00:45,01:00,0,69031.25,0,0,0,29218.75,0,74968.75,423460,49.99,1,-0.921,No
